id,x,y,deg
180_121,s0.37448363598923967,s-1.01774633222349720,s248.20059644750358530
180_122,s3.59435632540438066,s2.15005644374093130,s68.18016558071627742
180_123,s0.37449486175519042,s-2.09476768307135419,s248.19577231445387611
180_124,s-1.93392640480457501,s0.59861451577218550,s248.20254878991647729
180_125,s-0.77955309877156875,s-1.01774645534825314,s248.19760535019918279
180_126,s2.44069342960570657,s1.07204481999907797,s68.19689311564633272
180_127,s3.59434475733771563,s-1.08105711054100295,s68.20019609831533103
180_128,s-0.77958910355406597,s-3.17183986667615514,s248.19211555460287855
180_129,s2.44077316674193412,s-1.08209427220552445,s68.20010372423588763
180_130,s2.68217108341425536,s-2.63273643378380307,s248.19458495865592340
180_131,s2.44074405329912958,s-2.69771503032097737,s68.19686638157497782
180_132,s0.13300942051573295,s-0.00568676095265658,s68.19777820476264196
180_133,s0.13300392835853705,s-0.54420206485071698,s68.19823170115324729
180_134,s0.14045113527643893,s3.22977370490103333,s68.02311354621055273
180_135,s-3.59002949316819908,s0.37575753298562348,s333.21094307797807232
180_136,s1.52838008087543287,s0.05942689667002191,s248.20051357383590585
180_137,s-1.92292483153850169,s3.29401641158308056,s248.02634575144560358
180_138,s0.37470132828551617,s1.67493230811302718,s248.16598051252131540
180_139,s-3.54256672101712544,s-0.98592275921983563,s154.70563339867925379
180_140,s2.44078291736949060,s-1.62062719161269442,s68.19910004409663884
180_141,s2.44075367335639637,s-0.54355599359253748,s68.20139938197127094
180_142,s2.43993756758341940,s-3.77528525805463300,s68.13637454367444946
180_143,s2.68216537294278679,s-0.47855186219580770,s248.20225623787979430
180_144,s2.68351481803930758,s2.75350149460430105,s248.09589973625165271
180_145,s2.44072454473926514,s-0.00501869640642841,s68.20088231857261007
180_146,s1.28700738736684506,s-1.08261547829333771,s68.20025226270284691
180_147,s1.28727484688823246,s2.14884789744465454,s68.14012234870557450
180_148,s-3.08820134901836463,s0.06008136585754335,s248.22480917082862106
180_149,s2.44588147249337462,s3.22853120576361041,s68.02203776435732152
180_150,s-1.02105321153537187,s-2.15978997593533872,s68.18775745491092266
180_151,s0.37445638293491024,s0.59780914090253812,s248.19864083600396043
180_152,s1.52839594408474744,s-0.47909612732964846,s248.20063924175428838
180_153,s-1.93393261045012888,s-2.09398248465796932,s248.18582843881981148
180_154,s-2.17547707801393031,s0.53356233231121275,s68.20883074387387524
180_155,s-2.17569103480059001,s1.07215070755458974,s68.23486063840363158
180_156,s0.38205732609348092,s3.29402601281795526,s248.02196935692813895
180_157,s-1.02097055059215869,s-0.54421329752605885,s68.19746697031513349
180_158,s-2.17541474579044536,s-1.62060453476279287,s68.18302619369474371
180_159,s3.59428225970660087,s-2.69668874473695430,s68.19350476629064417
180_160,s1.28912177851092635,s2.68883264147598267,s68.03146629491351405
180_161,s-1.02109631026485292,s-2.69827320701356488,s68.19985654399425812
180_162,s0.37442467429396786,s-3.17191424707230007,s248.18426665998498493
180_163,s-1.02099148936914319,s-1.62124890246556452,s68.19661938159180181
180_164,s1.52849245438052650,s1.67504026976080600,s248.18698533345090596
180_165,s3.58345672493207257,s3.27392340211471833,s67.79390893506871407
180_166,s-3.57828819709518653,s-3.06335942634818448,s341.86867183921719970
180_167,s-2.17868665218648472,s-2.69849290232628913,s68.01233253808999279
180_168,s1.52837018150729209,s0.59794745678881922,s248.19968771447634026
180_169,s2.68218218292471722,s-1.01709142106458184,s248.20165287616075034
180_170,s0.37445946696104915,s0.05929076382750172,s248.19927990797418715
180_171,s-3.08858821127326566,s0.59851808449859245,s248.25373759411149877
180_172,s-0.77952295738308131,s0.59780637974293027,s248.19659972799809111
180_173,s2.44184303903482292,s2.68900147189986738,s68.05433718507453023
180_174,s-1.93386331723799043,s-0.47846413014532951,s248.19886755456090555
180_175,s-3.08963950787025565,s2.22135430797767519,s247.09228435515342426
180_176,s2.44084435755369755,s2.14926446858339881,s68.16485404514361335
180_177,s-3.08860104997073215,s-2.09357803545883359,s248.07702435149258235
180_178,s1.52796718614822069,s-3.71065971110390613,s248.14034666396503326
180_179,s-2.17529493292229992,s-0.54348434714608584,s68.20387975830072946
181_0,s-2.16841903795440105,s-2.78265672967899880,s68.20149890414253946
181_1,s0.13909047561481888,s-1.16616530181222244,s68.20305045229572727
181_2,s0.13950608533343872,s1.52895295635528083,s68.06180759610901987
181_3,s-0.77315508659779342,s-1.64043014945670551,s248.20173657727920613
181_4,s-1.01465029341259960,s0.44993096902527108,s68.19563720673340868
181_5,s-2.16818316194556049,s0.98760340464673158,s68.22401883723530602
181_6,s2.68739626997355741,s-1.09770270755776944,s248.23227885104017787
181_7,s-1.92701505945688401,s-2.71765221624714481,s248.20065655990012488
181_8,s0.38126852319937715,s1.59359311820180904,s248.14275028566305537
181_9,s2.44596720691927283,s-0.08516652568536784,s68.21365263139523449
181_10,s-1.92707791432424314,s-1.64061153326080866,s248.20207189095629019
181_11,s0.13918325362552822,s-1.70484541411295831,s68.20167512332552917
181_12,s3.59944309002816798,s-1.69955588631076870,s68.23699804106739464
181_13,s-0.77164367352547303,s1.59318168640150670,s248.06170992247297136
181_14,s1.29240134133555129,s0.45196008589748832,s68.19898272545503914
181_15,s-3.06866733323270102,s2.67630150349546403,s247.80422824716217178
181_16,s-2.16849290187632127,s-3.85974678417473216,s68.19821871394550783
181_17,s0.38032961940847704,s-3.79419378461619594,s248.17134216494741850
181_18,s-2.16849352389657613,s-0.08997137008911830,s68.19247983831496640
181_19,s-1.01450754453568015,s-2.78248246990994819,s68.20057147226225425
181_20,s1.29264496822651842,s-1.70360035187385273,s68.20170352211471254
181_21,s3.59944587298928642,s-2.77805348101672278,s68.19249539004985650
181_22,s-3.59945426543253122,s-1.92983611630164553,s332.41139766837522984
181_23,s-2.16808657897538160,s0.44873606146900474,s68.19809378029754043
181_24,s-0.77324038147178598,s0.51491091429256886,s248.19516645782812247
181_25,s2.44871859780640122,s2.61153313553760746,s68.04040910957985488
181_26,s0.38048550737636405,s-0.02310076636440795,s248.20569171044746781
181_27,s2.44565301089393605,s-3.85741381776022596,s68.16966680416051361
181_28,s-2.16626937334146108,s1.52980899186458452,s68.00101370665595368
181_29,s1.53384671790484850,s0.51700065770909642,s248.21545887111676620
181_30,s2.44614748710683116,s-2.24075512750753658,s68.20757472589572501
181_31,s0.38038491934710611,s0.51567631686012827,s248.19903686296032674
181_32,s-1.91759686825957720,s2.67527280552679603,s247.81453643898805694
181_33,s-2.15386115908763820,s3.15500222625345517,s67.95333998082283244
181_34,s0.13896315013815097,s0.45068683142975130,s68.19515362118784196
181_35,s-3.10242355364775246,s-3.79185096491252649,s243.58383413492239811
181_36,s-1.92711147319270237,s-1.10209400918647082,s248.20229284523463775
181_37,s1.29245848768216498,s0.99069519195622169,s68.19988368317422101
181_38,s2.44609041357611368,s1.53107609336403527,s68.16693403752663016
181_39,s-1.01467315031909044,s-0.62829410744727165,s68.20222714794033436
181_40,s2.44597811231432383,s-1.16281740725142790,s68.21824325229488295
181_41,s-0.76642048932226803,s2.67501179893221908,s247.91824036123136921
181_42,s-3.08061053090641668,s-1.10325591635713649,s248.20212815968227460
181_43,s-2.16854561870564266,s-0.62858511136934225,s68.20235026914410525
181_44,s-0.77309873630184611,s-2.71748352548904704,s248.19865298345723659
181_45,s1.29227378866895060,s-3.85825308805290801,s68.17108270619323207
181_46,s-3.08050899376174403,s-2.71881519008611594,s248.20154552051852193
181_47,s1.29989351665476427,s3.15420732045909391,s67.79694889568826000
181_48,s3.59944522253554533,s-2.23868478739045296,s68.21720546617420666
181_49,s-3.57601789219271282,s2.48634325711428605,s331.74412024914033736
181_50,s-3.55177278246624661,s-2.18446166844683942,s155.35802909582199050
181_51,s3.59944937373893747,s1.53187350899921615,s68.16762554933666252
181_52,s1.53372687418918741,s-3.79337986699850926,s248.16884550551787925
181_53,s-0.77305554432270185,s1.05353473297219602,s248.17783164256377404
181_54,s3.59944387806223043,s-1.16087556429679406,s68.23209263253917811
181_55,s1.29278458018437203,s1.53000413839043681,s68.14271677324836674
181_56,s-1.92703805331427858,s-3.79477511194608397,s248.18444042864109633
181_57,s2.68734760229634206,s0.51852711516461425,s248.20467699209058310
181_58,s-1.01459617920459610,s-1.16691358312452342,s68.20229946877640259
181_59,s0.13921290896180857,s-2.24336580298518129,s68.20181584450017453
181_60,s0.14153884639727426,s2.06934571589203253,s68.08692764053876090
181_61,s2.69723911683062179,s3.21691593164753131,s248.85979946497258197
181_62,s-1.92700314168929676,s-3.25619034596985557,s248.19587057784144690
181_63,s1.53412869149489417,s-2.71589062523519909,s248.19419424495765725
181_64,s-3.08054380876530498,s-2.18029087558468548,s248.20224727552897548
181_65,s2.68726167888537848,s1.05720213296871157,s248.20638874476884439
181_66,s2.44611457582007663,s-2.77962309459442380,s68.19429181073665802
181_67,s2.68854798508664627,s2.13529651000617005,s248.10899071755727618
181_68,s1.53392079035212059,s-0.02165075889056237,s248.21362033562482452
181_69,s0.38556230929699453,s2.67494083269273375,s248.02387716906957849
181_70,s-0.77319307343200239,s-1.10190170207443350,s248.20302070265063321
181_71,s2.45307006010674478,s3.15056380291679705,s67.89066779574690713
181_72,s0.38058395837057329,s-1.10117560772972123,s248.20699359199755918
181_73,s-0.76972669499422552,s2.13338190976353514,s248.08692802248458520
181_74,s2.68749443768467033,s-1.63670050109452481,s248.23693659645741150
181_75,s3.59941307193244908,s0.99330742297327468,s68.20636801194028465
181_76,s2.44696095026985594,s2.07071284732512595,s68.08675966726946172
181_77,s0.39085080436677949,s3.21834453039862334,s247.79665057957046770
181_78,s3.59945146517742565,s2.61868262655785911,s68.14249978995349011
181_79,s0.13914046410685282,s-3.32045689021776802,s68.19041367897166595
181_80,s0.38063499500342640,s-2.71691448493296672,s248.19441344647759706
181_81,s1.53792227856155272,s2.67532874342596738,s248.04041400634662295
181_82,s-1.01452688459789830,s-2.24395895175250049,s68.20200913022917177
181_83,s-0.77319722253975820,s-3.79468083437411874,s248.17156376747169588
181_84,s0.13897035463843102,s0.98940337175042659,s68.17782889767113375
181_85,s0.14357638530368622,s2.61083972516743268,s67.91821328858873130
181_86,s-1.92459189291315336,s1.59402476777828084,s248.02111865849303740
181_87,s1.29627931633494287,s2.61102569696095665,s68.02387490890453137
181_88,s-3.58492013256258923,s-0.81647069711007136,s332.41930346144260966
181_89,s-0.77315341632437740,s-0.56333189141359485,s248.19401437680232902
181_90,s-0.77307177095866753,s-0.02437619715481550,s248.19028504706955118
181_91,s-3.58259960452234072,s1.38761165236112460,s331.89481709903850515
181_92,s1.29250343262604406,s-0.08669591993618378,s68.20540433076357090
181_93,s3.59428946367163027,s3.21859824896244584,s67.39327474473600432
181_94,s2.44586115263189319,s0.99217785350228005,s68.20495586880088013
181_95,s-3.08051423618647746,s-3.25734543066696824,s248.20142720420960813
181_96,s-3.59693578142593040,s-3.06863607037409736,s335.36425739230793397
181_97,s-1.00851731431267200,s2.61135401165398662,s67.81444793707794361
181_98,s1.53431309161696894,s1.59482855943633184,s248.16691499212294048
181_99,s-2.16851206254172535,s-1.16710264445501410,s68.20228150264347278
181_100,s2.44602933799671263,s-3.31843334160378234,s68.18812117391598804
181_101,s-1.01335060872857907,s1.52882505993040274,s68.02114257450705281
181_102,s-2.16446942345065141,s2.06890365802407850,s68.10060351659048195
181_103,s-0.77312563128225464,s-2.17895142080832427,s248.20191268176301946
181_104,s2.69055801142960949,s2.67614041980480133,s248.14251552431244363
181_105,s-1.92642345418435901,s1.05255007784071841,s248.17820779520877750
181_106,s-3.58487078540111881,s0.28513480629081894,s332.32041227325055388
181_107,s3.59944675743176878,s0.45476594314661051,s68.19809650987279781
181_108,s-2.16842505180563139,s-3.32118764342933304,s68.20142570017117123
181_109,s2.68735841694008659,s-0.02011126921663857,s248.21260621246244682
181_110,s1.29259194186087867,s-3.31946872156771411,s68.18637129135890973
181_111,s2.68754449627780723,s-3.25351337587184375,s248.17366123296289970
181_112,s0.13885060466776206,s-0.08802935794380687,s68.19051656035981068
181_113,s-3.53634952480411435,s3.33168701923988753,s151.74412522793534208
181_114,s-1.01129540943169038,s2.06881761477203918,s68.10198192562288000
181_115,s1.53414616562843187,s-2.17723161372341423,s248.20757177063148902
181_116,s2.68728299088036593,s-3.79254743445078235,s248.17825495157995874
181_117,s-1.01456116540758967,s-1.70543622346044077,s68.20194343984462648
181_118,s-2.15946898089866357,s2.61191382440146169,s67.80439823347660422
181_119,s2.68741567646704649,s-0.55880374777522879,s248.21116360570655957
181_120,s0.38307001341430647,s2.13386830500573632,s248.08673023875658714
181_121,s-1.01453269324089157,s-3.32102428130461158,s68.19588835481930289
181_122,s-1.92707831070720670,s-0.02500542657979984,s248.19134372630506391
181_123,s-3.08024967899778090,s1.05097367620523174,s248.22397849316325846
181_124,s-0.75984532446245223,s3.21945039556038592,s247.72032088280784023
181_125,s3.59944537620927241,s-0.08373975418206106,s68.21250086400961266
181_126,s-3.07590032190743434,s1.59158957347098218,s248.00101311516175429
181_127,s3.59941232719556536,s-3.85635880001504949,s68.18365415774201210
181_128,s0.38061583889464273,s-2.17835965461630243,s248.20153238631570503
181_129,s-3.08012180356781329,s0.51251295788380802,s248.19814599459152760
181_130,s0.13887045229477127,s-0.62715858436354777,s68.19398441878961137
181_131,s1.53571652809877879,s2.13470187737227279,s248.08672857465160178
181_132,s-3.57201146219238685,s-3.92288240800783106,s17.82900999487225491
181_133,s-0.77310435430915969,s-3.25605030675677209,s248.19044494301002146
181_134,s1.53412630172482145,s-0.56064696358861621,s248.21157803492943117
181_135,s0.38058803196812446,s-1.63984038127700882,s248.20155841712733036
181_136,s3.59945434647313034,s2.07251054626479858,s68.10898237096796493
181_137,s-1.92704533307334258,s-2.17912815041969532,s248.20201645379933098
181_138,s1.29260936896890888,s-1.16475987643133116,s68.20700692174602864
181_139,s1.53387571496159869,s1.05571262412648936,s248.20495690029122215
181_140,s-1.92714505971191485,s-0.56357581461717410,s248.20224539925186491
181_141,s1.53406911639535881,s-1.09971239190415493,s248.21848010377050286
181_142,s-3.08057671210961947,s-1.64177353403792714,s248.20229115714130330
181_143,s-3.54468075957574147,s0.03806084016197887,s152.41940212643464747
181_144,s0.38045312503760825,s1.05436953690775481,s248.19973179146597886
181_145,s-2.16844637287904218,s-2.24413669425154305,s68.20222521258892812
181_146,s-1.00214976405689993,s3.15601194300855559,s67.84156844881539428
181_147,s2.68760270769842435,s-2.17571063562509082,s248.21724144268330292
181_148,s-3.53820363362691737,s2.23874119411491401,s151.89479406827570074
181_149,s1.53408526835191994,s-1.63855021999303729,s248.21751347676183741
181_150,s-3.07657177337377696,s2.13464574513608385,s248.10070986683660976
181_151,s-3.08064452155973356,s-0.56473917290163744,s248.20223210271535663
181_152,s2.44591892238682984,s0.45347327576473434,s68.21606336534341608
181_153,s-1.01448346997710592,s0.98862857866463938,s68.17791029838610939
181_154,s0.38056921828849183,s-3.25550309531480009,s248.18630713122195175
181_155,s0.13921554060076780,s-2.78190178774540753,s68.19858741767859556
181_156,s-3.06519165149771178,s3.21868598229673131,s248.07035038090137391
181_157,s0.38064949637220213,s-0.56233204662749903,s248.19122587291144555
181_158,s0.14868923814520182,s3.15515846121487398,s67.71386451909266668
